System_Name,A1_atom,B1_atom,A2_atom,B2_atom,gllbsc_ind_gap
SnZrInNbO6,Sn,Zr,In,Nb,1.473774385
SnZrLaAlO6,Sn,Zr,La,Al,4.858929863999999
SnZrLaGaO6,Sn,Zr,La,Ga,4.6920959689999995
SnZrLaInO6,Sn,Zr,La,In,4.4231282819999995
SnZrLiNbO6,Sn,Zr,Li,Nb,3.330009183
SnZrMgTiO6,Sn,Zr,Mg,Ti,3.24826497
SnZrNaNbO6,Sn,Zr,Na,Nb,3.218716099
SnZrNaSbO6,Sn,Zr,Na,Sb,4.940578625
SnZrNaVO6,Sn,Zr,Na,V,1.5071606709999998
SnZrPbTiO6,Sn,Zr,Pb,Ti,3.968205092
SnZrSnTiO6,Sn,Zr,Sn,Ti,3.745150863
SnZrSrGeO6,Sn,Zr,Sr,Ge,5.012190275
SnZrSrSiO6,Sn,Zr,Sr,Si,4.7929904180000005
SnZrSrSnO6,Sn,Zr,Sr,Sn,5.135155814
SnZrTlNbO6,Sn,Zr,Tl,Nb,3.199119137
SrGeAgNbO6,Sr,Ge,Ag,Nb,4.17527143
SrGeCaGeO6,Sr,Ge,Ca,Ge,2.594730579
SrGeCaSiO6,Sr,Ge,Ca,Si,3.6104040889999998
SrGeCaSnO6,Sr,Ge,Ca,Sn,3.176619834
SrGeCaTiO6,Sr,Ge,Ca,Ti,4.8543834939999995
SrGeLaAlO6,Sr,Ge,La,Al,5.326796507
SrGeLaGaO6,Sr,Ge,La,Ga,3.461904133
SrGeLaInO6,Sr,Ge,La,In,3.979319695
SrGeLiVO6,Sr,Ge,Li,V,2.036765745
SrGeMgTiO6,Sr,Ge,Mg,Ti,5.0575547169999995
SrGeSnTiO6,Sr,Ge,Sn,Ti,3.278589306
SrGeYAlO6,Sr,Ge,Y,Al,5.805413062
SrHfAgNbO6,Sr,Hf,Ag,Nb,4.176895192
SrHfBaSnO6,Sr,Hf,Ba,Sn,6.263415327000001
SrHfBaTiO6,Sr,Hf,Ba,Ti,4.710168434
SrHfCaGeO6,Sr,Hf,Ca,Ge,6.746283956
SrHfCaTiO6,Sr,Hf,Ca,Ti,5.06131937
SrHfCsNbO6,Sr,Hf,Cs,Nb,4.252232394
SrHfCsVO6,Sr,Hf,Cs,V,1.9254125340000001
SrHfGaNbO6,Sr,Hf,Ga,Nb,2.752638628
SrHfGaTaO6,Sr,Hf,Ga,Ta,3.492686975
SrHfKNbO6,Sr,Hf,K,Nb,4.334239422
SrHfKSbO6,Sr,Hf,K,Sb,5.652959022
SrHfLaGaO6,Sr,Hf,La,Ga,7.241445282999999
SrHfLaInO6,Sr,Hf,La,In,6.550766007999999
SrHfLiNbO6,Sr,Hf,Li,Nb,4.705854233
SrHfLiVO6,Sr,Hf,Li,V,1.9717661709999998
SrHfMgTiO6,Sr,Hf,Mg,Ti,5.499077752000001
SrHfMgZrO6,Sr,Hf,Mg,Zr,7.4747599629999995
SrHfNaNbO6,Sr,Hf,Na,Nb,4.417036691
SrHfNaSbO6,Sr,Hf,Na,Sb,5.945060913
SrHfNaVO6,Sr,Hf,Na,V,1.95911547
SrHfPbHfO6,Sr,Hf,Pb,Hf,5.9132163160000015
SrHfPbTiO6,Sr,Hf,Pb,Ti,4.806805346
SrHfPbZrO6,Sr,Hf,Pb,Zr,5.85190613
SrHfRbNbO6,Sr,Hf,Rb,Nb,4.283633554
SrHfSnHfO6,Sr,Hf,Sn,Hf,5.167009671000001
SrHfSnTiO6,Sr,Hf,Sn,Ti,3.490516735
SrHfSnZrO6,Sr,Hf,Sn,Zr,5.142678923
SrHfSrGeO6,Sr,Hf,Sr,Ge,6.492423051
SrHfSrSiO6,Sr,Hf,Sr,Si,7.274729675
SrHfSrTiO6,Sr,Hf,Sr,Ti,4.808535196
SrHfTlNbO6,Sr,Hf,Tl,Nb,2.7899677389999997
SrHfTlTaO6,Sr,Hf,Tl,Ta,3.5374627839999997
SrHfYAlO6,Sr,Hf,Y,Al,7.85475225
SrSiAgNbO6,Sr,Si,Ag,Nb,3.7351562210000004
SrSiCaGeO6,Sr,Si,Ca,Ge,3.5918190819999998
SrSiCaSiO6,Sr,Si,Ca,Si,5.791606342000001
SrSiCaSnO6,Sr,Si,Ca,Sn,3.879590944
SrSiCaTiO6,Sr,Si,Ca,Ti,4.490676552
SrSiLaAlO6,Sr,Si,La,Al,7.781253229
SrSiLaInO6,Sr,Si,La,In,5.1817765
SrSiLiVO6,Sr,Si,Li,V,1.55928847
SrSiMgTiO6,Sr,Si,Mg,Ti,5.003049204
SrSiSnTiO6,Sr,Si,Sn,Ti,2.61479547
SrSiSrGeO6,Sr,Si,Sr,Ge,3.06110138
SrSiSrSnO6,Sr,Si,Sr,Sn,3.529644563
SrSiSrTiO6,Sr,Si,Sr,Ti,4.387038008
SrSiYAlO6,Sr,Si,Y,Al,8.103995713
SrSnAgNbO6,Sr,Sn,Ag,Nb,4.236154672
SrSnCaGeO6,Sr,Sn,Ca,Ge,2.579727765
SrSnCaSiO6,Sr,Sn,Ca,Si,3.848751305
SrSnCaSnO6,Sr,Sn,Ca,Sn,3.6979278019999997
SrSnCaTiO6,Sr,Sn,Ca,Ti,4.770072455
SrSnLaAlO6,Sr,Sn,La,Al,5.552495552999999
SrSnLaGaO6,Sr,Sn,La,Ga,4.088655265
SrSnLaInO6,Sr,Sn,La,In,4.176892582
SrSnMgTiO6,Sr,Sn,Mg,Ti,5.1516808030000005
SrSnSrGeO6,Sr,Sn,Sr,Ge,2.299718075
SrSnSrTiO6,Sr,Sn,Sr,Ti,5.121862654
SrSnYAlO6,Sr,Sn,Y,Al,5.559431157000001
SrTiCaGeO6,Sr,Ti,Ca,Ge,4.897520596000001
SrTiCaSiO6,Sr,Ti,Ca,Si,4.487936065
SrTiCaTiO6,Sr,Ti,Ca,Ti,3.931832825
SrTiLaAlO6,Sr,Ti,La,Al,4.975239684
SrTiLaGaO6,Sr,Ti,La,Ga,5.29666036
SrTiLaInO6,Sr,Ti,La,In,5.292661823
SrTiLiNbO6,Sr,Ti,Li,Nb,3.574708867
SrTiLiVO6,Sr,Ti,Li,V,2.701019829
SrTiMgTiO6,Sr,Ti,Mg,Ti,4.7402815380000005
SrTiSnTiO6,Sr,Ti,Sn,Ti,2.822797487
SrTiSrGeO6,Sr,Ti,Sr,Ge,4.676873549
SrTiYAlO6,Sr,Ti,Y,Al,5.292063377
SrZrAgNbO6,Sr,Zr,Ag,Nb,4.138226816
SrZrAgTaO6,Sr,Zr,Ag,Ta,4.170672569
SrZrBaTiO6,Sr,Zr,Ba,Ti,4.674153802
SrZrCaGeO6,Sr,Zr,Ca,Ge,6.2009406989999984
SrZrCaSiO6,Sr,Zr,Ca,Si,6.823548556
SrZrCaSnO6,Sr,Zr,Ca,Sn,6.727992177999999
SrZrCaTiO6,Sr,Zr,Ca,Ti,5.064483253
SrZrCsNbO6,Sr,Zr,Cs,Nb,4.204970633
SrZrCsVO6,Sr,Zr,Cs,V,2.301070665
SrZrGaNbO6,Sr,Zr,Ga,Nb,2.75034975
SrZrGaTaO6,Sr,Zr,Ga,Ta,3.445174563
SrZrInNbO6,Sr,Zr,In,Nb,1.4805540069999998
SrZrInTaO6,Sr,Zr,In,Ta,2.104380205
SrZrKNbO6,Sr,Zr,K,Nb,4.283561279
SrZrKSbO6,Sr,Zr,K,Sb,5.578868142999999
SrZrLaAlO6,Sr,Zr,La,Al,6.741766285
SrZrLaGaO6,Sr,Zr,La,Ga,6.999519732
SrZrLiNbO6,Sr,Zr,Li,Nb,4.959242475
SrZrLiTaO6,Sr,Zr,Li,Ta,5.176051827
SrZrLiVO6,Sr,Zr,Li,V,1.987131612
SrZrMgTiO6,Sr,Zr,Mg,Ti,5.717352915
SrZrMgZrO6,Sr,Zr,Mg,Zr,6.943180739
SrZrNaNbO6,Sr,Zr,Na,Nb,4.375144271
SrZrNaVO6,Sr,Zr,Na,V,1.97424218
SrZrPbHfO6,Sr,Zr,Pb,Hf,5.851968532000001
SrZrPbTiO6,Sr,Zr,Pb,Ti,4.786374901
SrZrPbZrO6,Sr,Zr,Pb,Zr,5.795287748
SrZrRbNbO6,Sr,Zr,Rb,Nb,4.240433077
SrZrSnHfO6,Sr,Zr,Sn,Hf,5.142562912
SrZrSnTiO6,Sr,Zr,Sn,Ti,4.132405402
SrZrSnZrO6,Sr,Zr,Sn,Zr,5.126089659
SrZrSrGeO6,Sr,Zr,Sr,Ge,6.415338434
SrZrSrSiO6,Sr,Zr,Sr,Si,6.767726491
SrZrSrTiO6,Sr,Zr,Sr,Ti,4.765770048
TlNbBaSnO6,Tl,Nb,Ba,Sn,2.988799268
TlNbCaGeO6,Tl,Nb,Ca,Ge,2.121469287
TlNbCaSiO6,Tl,Nb,Ca,Si,1.3590934019999998
TlNbCaTiO6,Tl,Nb,Ca,Ti,1.844661254
TlNbGaNbO6,Tl,Nb,Ga,Nb,1.151941955
TlNbLaGaO6,Tl,Nb,La,Ga,2.713028066
TlNbLaInO6,Tl,Nb,La,In,3.075158113
TlNbLiNbO6,Tl,Nb,Li,Nb,1.4381170490000001
TlNbMgTiO6,Tl,Nb,Mg,Ti,1.737647718
TlNbNaNbO6,Tl,Nb,Na,Nb,1.442237178
TlNbNaSbO6,Tl,Nb,Na,Sb,1.9272051909999999
TlNbSnTiO6,Tl,Nb,Sn,Ti,2.310134428
TlNbSrGeO6,Tl,Nb,Sr,Ge,2.080620924
TlNbSrSiO6,Tl,Nb,Sr,Si,1.42267454
TlNbSrSnO6,Tl,Nb,Sr,Sn,3.155717175
TlNbTlTaO6,Tl,Nb,Tl,Ta,1.4960190869999999
TlNbYAlO6,Tl,Nb,Y,Al,2.0056878680000003
TlTaBaSnO6,Tl,Ta,Ba,Sn,3.305403
TlTaCaGeO6,Tl,Ta,Ca,Ge,2.6129675690000003
TlTaCaSiO6,Tl,Ta,Ca,Si,2.222111758
TlTaCaSnO6,Tl,Ta,Ca,Sn,3.614900816
TlTaCaTiO6,Tl,Ta,Ca,Ti,1.8626905569999999
TlTaCsNbO6,Tl,Ta,Cs,Nb,2.310062164
TlTaKNbO6,Tl,Ta,K,Nb,1.7609516580000002
TlTaLaAlO6,Tl,Ta,La,Al,2.937475473
TlTaLaGaO6,Tl,Ta,La,Ga,3.420622789
TlTaLaInO6,Tl,Ta,La,In,3.687048868
TlTaLiNbO6,Tl,Ta,Li,Nb,1.7581713780000001
TlTaMgTiO6,Tl,Ta,Mg,Ti,2.451618012
TlTaNaNbO6,Tl,Ta,Na,Nb,1.760295096
TlTaNaSbO6,Tl,Ta,Na,Sb,2.276086568
TlTaPbTiO6,Tl,Ta,Pb,Ti,1.898800066
TlTaPbZrO6,Tl,Ta,Pb,Zr,3.507812622
TlTaSrGeO6,Tl,Ta,Sr,Ge,2.425121676
TlTaSrSiO6,Tl,Ta,Sr,Si,2.29747616
TlTaSrSnO6,Tl,Ta,Sr,Sn,3.507231154
TlTaSrTiO6,Tl,Ta,Sr,Ti,1.87716885
TlTaYAlO6,Tl,Ta,Y,Al,2.8197110839999997
