mpid,formula,bulk modulus
mp-1429,SmCo5,144.38372474559938
mp-866080,MgSc2Tl,54.70856217849902
mp-24237,ScH2,96.76806601867851
mp-1459,TaN,337.65885812892026
mp-540957,Cs2TeI6,7.804570347008253
mp-21237,CoGe,151.90917101876832
mp-976055,Li3In,4.0
mp-570930,Bi2Pb2Se5,15.060848018863965
mp-12751,PuNi,78.86361691396797
mp-4030,Rb2Pt3S4,21.305591583844365
mp-8615,NbBO4,252.04160864335807
mp-2070,CoS2,124.28165948982394
mp-5699,K2CuF4,43.41894335068129
mp-27455,YCl3,6.075160643202393
mp-1260,SrPd5,107.98143677416405
mp-4126,KUO3,130.0
mp-16318,RbTiS2,52.245294197342794
mp-643367,YCBr,22.186913809476266
mp-3161,LiAlSi,63.0
mp-10281,ZnS,69.4490538379973
mp-862318,LiAl2Ni,101.9982998266693
mp-13270,CaAg2,48.25808095363985
mp-3388,U(SiRu)2,138.47218130082308
mp-20997,InNi,125.65339166158316
mp-9999,Ni(BMo)2,296.23430479972257
mp-8044,V2PC,227.1604322483987
mp-23704,NaAlH4,19.189210397019306
mp-865092,MgGaNi2,123.84750755378984
mp-18848,Sr2MgWO6,128.0
mp-10224,NaVS2,60.068004875667285
mp-864669,NbGeRu2,225.50148733955413
mp-12557,SrCuAs,56.494403246102884
mp-21075,HfC,236.1705339701686
mp-540793,VCl2O,28.96718137333808
mp-989512,LiTl2InCl6,22.278545818268768
mp-2932,Y2Si4Mo3,156.10269428091195
mp-9716,TiBO3,178.92636691134754
mp-2076,ZrSe2,17.510107384644865
mp-770107,Fe2CuO4,159.1300225748797
mp-15686,Li2CuAs,50.36776873645442
mp-23709,Mg(AlH4)2,14.0
mp-139,Sr,11.473976364466699
mp-1734,CaZn5,61.28282437721076
mp-12759,Zn2CuAu,112.0109171355492
mp-556562,LiAsH6(OF2)3,15.92486702967511
mp-3250,Ni2SbTe2,40.89299556885784
mp-545482,PdSeO3,17.685957514829422
mp-19774,Eu(CdSb)2,38.47574700367907
mp-487,MnP4,138.0
mp-924130,TiNiSn,122.18962344033785
mp-741,HfO2,225.0
mp-672371,Ni3Sb,164.58512592509618
mp-4248,YCoC2,167.26120358804081
mp-15113,Na2Si3O7,100.09252215470656
mp-12083,CrIr3,307.18353522658464
mp-867901,ScTaTc2,192.9904885280068
mp-13100,MoPt3,245.69633224670397
mp-11256,ScAu,102.78719246563436
mp-3283,RbNbO3,39.44254673309611
mp-675009,Y4CuTe8,48.69366773052793
mp-5962,NaMgAs,33.39554645855655
mp-573,Ni3Se4,91.0
mp-13155,Hf2Ag,111.50313075502191
mp-865147,Be2CuRu,184.3704015017992
mp-29057,Nb3SBr7,12.518355995943224
mp-4962,CoSbS,112.78919481107985
mp-766454,TiO2,154.98885675832997
mp-755895,Ba3Zr2O7,118.82670139806616
mp-541567,VSbO4,185.21251170818599
mp-30805,SrNiSn3,56.39793855862346
mp-10608,Y3SnC,82.36943532826547
mp-25,N2,1.3098836864070464
mp-557929,Tl(Cu3S2)2,53.76176790423372
mp-10184,MgSbPt,89.0
mp-20793,Ga2FeS4,19.492991916080502
mp-8042,ZrGeO4,201.65127295130105
mp-7922,CaPdF6,17.0
mp-1019097,SiC2,160.92046116525916
mp-861943,BPt3,177.4547246653933
mp-861662,CaZrRh2,120.06478562769054
mp-19929,MgInNi2,104.3046036971821
mp-2838,UNi5,207.0
mp-754364,Y2CuO4,145.07851107226443
mp-980905,ZnSn3,49.173255124267996
mp-11227,Al12W,91.67506553855013
mp-20619,SbRh,134.74995486787822
mp-11918,Ca(BeN)2,111.87141206173868
mp-672645,TiSiRh,187.0
mp-567889,TiGe2,111.62212498627001
mvc-16396,Ca3AlSb3,37.86458289476739
mp-22787,Fe2Si,236.52359611550807
mp-2212,ScCo,120.9964394765226
mp-754631,NaCu2O3,71.080106500299
mp-674334,Ca2SiO4,87.22055559720025
mp-2340,Na2O2,48.97014879190402
mp-7771,Sr(CdAs)2,46.19098658853656
mp-13962,HfSiSe,82.71397696579326
mp-625136,CsHO,16.873016768001786
mp-3050,Y3Al5O12,171.0
mp-72,Ti,113.07838514256369
mp-21171,MnGaCo2,189.7105148311961
mp-317,SnRh,139.08944347478078
mp-27840,Cr3Se4,66.0
mp-672661,GaFe3,140.0
mp-1019086,CN2,82.9745227360928
mp-569054,La2Co3,75.0
mp-8282,Ti2N,203.91695357613517
mp-12268,BaCuF4,53.71535456312228
mp-30301,LiClO4,27.0
mp-864976,Mg2AgIr,100.39017572901993
mp-567832,TiTe,87.0
mp-867904,AlGeRu2,218.78262594465167
mp-31326,Mg2In,40.0
mp-1018050,CrC,341.7788932070904
mp-776490,Al2O3,227.691393093842
mp-7650,RbScO2,95.00692296307548
mp-7068,Sr3(AlSi)2,43.106479141906064
mp-989399,Ca6Al2NF,41.0944142393505
mp-11737,Li4SiO4,80.0
mp-1458,Nb3Ir,222.78522535643296
mp-4174,HoNiSb,76.0
mp-23205,MgI2,7.637859616789718
mp-28692,Cs2CuF6,15.60697562127633
mp-570657,Mg2Si,44.0
mp-10996,Yb(MgSb)2,40.84195048423293
mp-3881,BaZnF4,56.76199344601197
mp-977565,NdBiAu2,76.0
mp-775777,LiFeF4,55.443101182047045
mp-765906,Co2NiO6,45.60248051793779
mp-570334,SiW3,183.71329831415002
mp-6408,ZnCu2GeS4,73.11904890200029
mp-1317,CoSb3,82.93445433170297
mp-764277,VO2F,22.463216042878933
mp-865531,TiMn2Al,156.5063539793515
mp-567996,Nb5Si3,190.84612851461014
mp-11523,Ni3Sn,163.34751621480214
mp-865876,Ti2TcOs,227.1494877393124
mp-561428,NiF3,43.648639661343545
mp-764061,Na6CoO4,53.14165100952
mp-768036,Mn(CO3)2,22.2354346939373
mp-777047,LiTmO2,108.0
mp-19141,K6Co2O7,34.71616726869841
mp-864671,HfAlRh2,187.0
mp-1008677,TiO2,250.0
mp-540567,BaFe4O7,117.55031879948237
mp-765254,W(OF)2,30.92238654137002
mp-569974,Nd(NiP)2,128.0
mp-866139,TiBe2Ir,190.62607895990794
mp-27934,CdBr2,10.435160613783149
mp-19943,YCuSb2,70.25405166827076
mp-8439,Ca5(AlSb3)2,39.2025792832952
mp-3839,GaCuTe2,47.67849001915685
mp-22905,LiCl,31.939069027853517
mp-1984,TaS2,28.920559103123768
mp-571664,Zr2Rh,126.22282110062278
mp-31011,Y2Si2Rh,105.59075305443872
mp-823,TiCo,163.17202584615768
mp-2132,CrN,180.75480299149208
mp-1416,NbF4,31.04816675683795
mp-23486,RbNiCl3,17.710786489504226
mp-971891,Zn2PdAu,137.0
mp-104,Sb,35.5524272687891
mp-675576,K(FeAs)2,48.357873952943535
mp-1025165,Zr(VGa2)2,127.0
mp-8187,K2ZnO2,42.793315660506785
mp-20155,CoSn2,101.1746848862783
mp-15845,SrLi4N2,52.49011206512711
mp-864762,LiMg2Zn,40.33093155529893
mp-982779,NbTe,107.0
mp-1836,TlSe,21.689986366301632
mp-1018723,HoCo3Cu2,143.0
mp-22268,ZrPRu,207.51744177071203
mp-22426,ScSiNi,132.36337569410006
mp-15819,Mn3Al9Si,117.08972192540432
mp-571270,NbSe2,23.64301662587976
mp-27865,KMgCl3,31.253062266374013
mp-867795,ScNbTc2,186.0073657114404
mp-30488,CdHg2,28.212087104492067
mp-675,ZrW2,215.19171380671767
mp-4626,CaCO3,68.66052756555928
mp-1086,TaC,323.93623321582237
mp-978275,MgB7,183.75974395536682
mp-12760,Zr6Al2Co,106.47312940084792
mp-16526,AlPt2,204.5369124762616
mp-579496,Fe3PtN,214.10198981652428
mp-13964,HfGeTe,94.97734236476104
mp-21449,NbCoP,238.0
mp-1019362,ThBiTe,65.70413295572254
mp-865944,ThSnRu2,136.0
mp-12972,Zr6Sb2Pt,119.09327603478924
mp-553303,CsCu3O2,16.863708091052068
mp-675734,Li7B18O,127.65580272013705
mp-866079,MgSc2Ru,90.91451128381838
mp-27409,RbNiBr3,17.077966222361546
mp-849971,LiVF4,28.383437921915274
mp-19128,CoO,129.76035117003673
mp-23526,KClO4,17.0
mp-1514,UB2,210.4911045671737
mp-1229,CuF2,59.0
mp-1019055,ReN2,379.8040870288294
mp-12665,Be12Ag,112.88681275542244
mp-984785,AcMg3,33.0
mp-2306,LaMg3,36.98482759391157
mp-769904,V2Si2O7,188.416702514226
mp-867272,LiAlCu2,88.13858866636141
mp-4893,Hf2SnC,137.7770761203202
mp-95,Sr,11.543946882984926
mp-978547,SmLuIn2,57.0
mp-559408,NiPbF6,24.183163540218864
mp-87,Be,121.76293888262173
mp-1730,BaGe,31.0
mp-22693,Te2W,19.89178457601911
mp-2398,ScSn2,64.04253562038687
mp-22320,GaRu,200.96864514687485
mp-1001602,B12W,238.6151199307461
mp-861656,Ti2CrIr,189.8257798693781
mp-2242,GeS,21.52379985259996
mp-13079,Mn2AlCo,158.80232067917103
mp-776230,LiFeF4,56.0
mp-2808,ZrRh,164.46626148581262
mp-8983,CaSiPt,101.93163885987057
mp-20382,Ti6Sn5,104.9786962679742
mp-569073,LiSn,35.195811389703685
mp-980044,YbPrCd2,45.0
mp-975896,PrNdTl2,51.0
mp-640189,TiNi,152.16473291688575
mp-865097,NaHgPd2,82.20080427605106
mp-1024955,PrNiSb,82.0
mp-9595,NbInO4,161.3122508323737
mp-30449,MgCuBi,57.0
mp-644223,LiBH4,16.66082069191863
mp-1990,Mg3As2,49.834882908661505
mp-10240,ScNiP,151.5600591242858
mp-4590,Mg(GaO2)2,162.41511957173583
mp-18513,Ba2MnSe3,35.58446338026016
mp-974253,HoErZn2,58.0
mp-24934,InFeO3,165.71995270425526
mp-12684,LaAl,52.87273385787137
mp-569857,K2P3,16.823934281328707
mp-865525,YCdHg2,61.38147091237063
mp-1021669,Ba2CuC(NO)2,66.17532194666941
mp-550893,HfO2,248.0066410647484
mp-873,VPd3,177.63879487220916
mp-21894,LiSn4Ir,69.02718323055377
mp-867802,Sc2CuOs,126.08129629633648
mp-2606,BaPd5,99.01010274559816
mp-9061,KPdF3,68.0
mp-28084,Rb2PdBr6,12.101924194968117
mp-778725,Na2FeO3,45.72433606957332
mp-37614,Al2NiO4,203.4973558326561
mp-7914,NaScO2,104.0632946679921
mp-568656,SiC,213.29916271149708
mp-690526,VCl2O,15.0
mp-867923,ScGaPt2,148.3044754957481
mp-6646,HoNi2B2C,175.0
mp-16733,Sc2GaC,85.78477766206488
mp-865926,Cd2PdRh,122.80144463146598
mp-1028,V3Te4,53.18368939348234
mp-17524,GeAs2,15.0
mp-12635,TiAu4,143.78432110873982
mp-29135,Zr6CoAs2,124.49581105808576
mp-1029337,Zr2SeN2,147.48111300963006
mp-132,Ca,17.0
mp-449,Fe5Si3,185.1821897483068
mp-8937,CrSi2,195.0
mp-1011375,CeSe2,69.0
mp-29356,NaTi2O4,143.91873630654413
mp-865176,HfCu3,133.04013221890963
mp-861666,LiRu2W,227.01183837813443
mp-9665,K3BAs2,16.032940316089082
mp-866094,HfZnCu2,133.3718663093494
mp-1335,VFe,196.13011192427632
mp-1359,NbIr,258.701875615909
mp-1118,SiNi2,193.0
mp-975321,LiSi3,50.52281163132643
mp-2630,SrC2,47.78723850579569
mp-1029573,Ba3GaN3,37.43169700501922
mp-2578,NiTe2,49.0
mp-867911,ScCdPd2,106.34993948858721
mp-30338,Y3Al,49.33241557708187
mp-980940,Ti3N,110.52202573674231
mp-999047,Ti2MnSi,512.0
mp-31529,CoP2O7,74.48361317884445
mp-8632,V,178.8899579152201
mp-865432,Y2NiIr,106.35703939552002
mp-344,BN,179.4110999022539
mp-4492,MnCo2Si,219.29238803642326
mp-505071,Si2Pd9,163.2779860179939
mp-606393,NbBr3O,7.677886778006061
mp-2209,CeGa2,63.59099848628654
mp-865362,Zn3Ir,145.0
mp-4081,TaCu3Se4,31.474865945476346
mp-8093,Ba2Cd,14.27920045962476
mp-976982,Li2Mg,21.025330843015322
mp-849983,LiVF4,47.9096850208467
mp-866088,Hf2CoTc,170.05373243224673
mp-865048,TiZnIr2,225.45397627759635
mp-1008809,PtN2,118.98370273403441
mp-28683,Ta(ICl)2,4.0
mp-568992,ZrIr,186.5543423586244
mp-5387,YNbO4,132.26260428281105
mp-861610,Tc3Pd,252.52766235437832
mp-22889,ZnCl2,7.428472635049525
mp-20539,ScIn3,56.34901181459193
mp-1008558,AuN,139.0
mvc-6389,WO2,115.87017362735749
mp-867748,ScSnRu2,170.90201396362727
mp-866163,YInRh2,174.0
mp-2225,Be2Fe,158.35765857548859
mp-29011,BiTePd,73.64016589242534
mp-22522,ZrCuSi,146.55094171584446
mp-601285,MnGaNi2,157.77298786510738
mp-754698,NbO2,166.4431696734675
mp-19365,Ba3V2O8,68.78430388068824
mp-782035,Al2O3,15.970008376677285
mp-27456,BaBr2,20.58054888608029
mp-4978,Ti2AlN,155.36372267736618
mp-17045,Hf3Rh5,194.00099419912982
mp-2647,Al2Au,105.0
mp-1264,CdAu3,115.7173449892708
mp-20812,InN,255.0
mp-865641,Y2NiRu,99.4044919679858
mp-22683,CeCuSn,84.0
mp-2114,YN,159.54583220417186
mp-1009646,ReN,373.68019827253096
mp-23158,He,0.5594539170717152
mp-784631,CrNi2,228.2938730811069
mp-6908,YMgZn,54.620996941664544
mp-14112,PdF3,41.82959746072615
mp-29066,Al3Fe2Si3,143.5496600700487
mp-7603,Li2TiF6,49.28247666237726
mp-27505,Fe3Sn2,105.38589229900869
mp-1010071,CrCo,210.0
mp-865900,Ti3Tl,110.09178340171684
mp-3988,BaCu3O4,75.0
mp-31452,ZrNiBi,104.49208920152084
mp-1013702,Ca3BiP,24.0
mp-20531,NdCoGe,69.0
mp-4661,ScOF,141.21520715803155
mp-20145,TiGaCo2,184.91540022462127
mp-862800,PrI3,2.7111797641248234
mp-28480,Sc2NCl2,25.850810378776487
mp-305,TiFe,193.94290726282787
mp-996975,CuAgO2,105.99401820833157
mp-690093,Ca2Fe2O5,92.23579912007187
mp-21464,CoReB,349.513293387662
mp-30788,SnMo3,216.81151814373882
mp-22179,YTiSi,89.45376046031006
mp-3098,AlCuO2,170.53330235016472
mp-1190,ZnSe,58.261604019077524
mp-619032,PbCN2,25.58127778664581
mp-862338,Sc2CuRu,118.05592716832241
mp-22853,MoCl3,12.366148757845245
mp-774192,Li2VO3,107.4976110433672
mp-13312,ScTlS2,50.31666118124999
mp-1025248,TlPd5Se,119.0
mp-22992,TiClO,21.38191354003289
mp-961646,TiTeOs,173.0
mp-772245,CrPtO2,190.7523554942068
mp-1784,CsF,21.191659198411568
mp-3887,Li3GaN2,98.95017954916241
mp-569544,ZrTe,93.28310326629676
mp-30746,YIr,128.49798092084654
mp-30930,AlI3,0.7455874692825335
mp-4321,MgSiO3,98.29129037217469
mp-1910,CeNi5,150.64557442896955
mp-2775,SrAl4,53.23524925425645
mp-22909,ZnCl2,6.5967098285933305
mp-25082,Mo(CO)6,3.0
mp-30034,MgBr2,14.85997665681308
mp-19713,Sc3In,63.46112829954046
mp-542488,MgCo,77.25611044916221
mp-631429,ZrCrFe,89.24222886501836
mp-1029531,Sr3ReN3,59.0
mp-21297,LiSn4Ru,68.21946657605889
mp-9631,AlAgO2,153.97198366991432
mvc-4607,Mo2O5,110.55311537624159
mp-8280,Ba(MgAs)2,44.99912184150254
mp-27839,K2TiCl6,11.8767384944821
mp-626503,V2HO4,159.56940632437724
mp-3323,SrZrO3,152.9320681720585
mp-3,Cs,1.6801648510899507
mp-1585,V3Co,210.63075077347185
mp-4175,ZnSnP2,63.76946477597304
mp-4384,Nb2CS2,34.308458119145754
mp-18779,Na2CrO4,39.313273768653104
mp-19421,FeWO4,141.0
mp-2589,MgO2,129.096882700749
mp-11798,Fe3Pt,177.0
mp-22865,CsCl,15.225482459022302
mp-761524,MgCoO3,146.0
mp-1172,MgRh,114.63651297885923
mp-5881,CoSbS,115.81959334387967
mp-22304,Cd(InSe2)2,23.0
mp-862778,AlSiRu2,236.0
mp-866171,YMgAu2,83.97097706194877
mp-429,ZnNi,146.0457645667749
mp-1008733,Ge,49.0
mp-1018088,C,255.04359220683872
mp-862871,PbCl2,29.44507686653508
mp-5396,MnCo2Sb,150.01689344811362
mp-569895,EuCl3,22.107212925165662
mp-20492,ScSiRh,147.88002435183174
mp-25005,MnSnO3,139.76116835979332
mp-865989,Al2IrRu,219.28211030388562
mp-16364,SnTe,25.88910257694529
mp-1331,YCd2,56.0
mp-30555,TaGaCo2,202.1666116872964
mp-1498,Al21Pd8,108.60351710070204
mp-7187,TiAlNi2,161.85246852967074
mp-37307,Na(WO3)2,213.6469729680442
mp-865444,LiSc2Pt,90.82495351212013
mp-21469,VCo2Sn,175.00655020895294
mp-9381,Zr6FeTe2,113.62942950937195
mp-684903,V2N,267.3453734787041
mp-867156,ScGaRu2,171.69559853821346
mp-2207,NbSe2,22.657577912445888
mp-540791,Si4Rh3,179.58062919652767
mp-5063,YAl3Ni2,113.01160691763573
mp-11552,TiPt,182.30447986706318
mp-33104,Sm2O,85.0
mp-10684,CaTe,44.0
mp-1648,Al12Re,95.89873388814988
mp-505781,MnGePd2,135.71941253013003
mp-4691,Ag2CO3,45.18169509768856
mp-23202,InI,11.942575543683017
mp-9973,VB,272.63524244438105
mp-29826,ZnCN2,72.54610228159416
mp-6963,Ba(SbPd)2,63.0
mp-2515,CrPt3,230.81331229687447
mp-2318,Nb2C,219.28374205106303
mp-7486,BaNiS2,59.87967461296488
mp-5690,GdScO3,161.70030684128636
mp-28357,NbHg3F6,22.785249687257448
mp-569396,BaLi2(MgGe)2,34.0
mp-19728,YSiRh,124.01255503962818
mp-867769,ScZnRh2,148.45474613717224
mp-695,TiCo2,167.79767075130798
mp-16886,CdAu,92.0
mp-623134,ZrInCu2,117.0
mp-6931,Sr(AlSi)2,59.046174184869386
mp-23222,Li3Bi,28.243592228782617
mp-6326,LiAlSiO4,113.40036035971184
mp-865079,TiZnPd2,147.41282031839455
mp-11807,LiPt,114.70717454861912
mp-22344,Sn7Ru3,109.39972707264424
mp-585,MnB2,260.3607474068375
mp-28270,KCuS,16.71100040942189
mp-4056,CaSc2O4,144.0
mp-20928,Sb2Ru,115.59856792133905
mp-865583,Y2Mg,41.493231881008384
mp-7543,LiVS2,65.69468062470702
mp-998860,Al,69.30077157491269
mp-864987,MnZnRh2,168.0
mp-22736,InCuS2,63.5761840419632
mp-974738,KSr3,16.0
mp-29652,TaSe3,19.0
mp-977273,MgRh5,197.5571403470575
mp-684580,AgI,27.654859332406676
mp-12524,Al2W,159.4355322604966
mp-5075,Sc3CoC4,179.67487013724238
mp-27606,ZrAs2,109.99059946662932
mp-864668,NdSnAu2,78.0
mp-169,C,117.46550134229493
mp-756134,ZrSeO,143.2560232792979
mp-5259,RbAlF4,41.948301244493216
mp-864985,MnZnIr2,224.1701879909788
mp-910,NbC,300.1480448905786
mp-568866,Na6ZnSn2,16.162927447543225
mp-3822,SrCO3,59.76522077427092
mp-22095,Ga2Pt,113.66220724398693
mp-862883,CaPmHg2,49.0
mp-30875,Ti2Sn,115.36544744196686
mp-761310,Mn(AsO2)2,48.16798162612661
mp-29308,Na5Co2S5,33.81068486284055
mp-862864,Pa3Ge,107.0
mp-213,CaPd,57.5753079196014
mp-22899,LiI,20.634770162562358
mp-972220,TiPt3,234.0
mp-19862,EuSi2,61.368657024091796
mp-22633,Pb3O4,39.69130963299836
mp-12798,Ni3Pt,206.3712273132552
mp-863710,KAcTe2,37.0
mp-22682,In2Pt,94.85489450594628
mp-1014261,IrO2,188.0
mp-30741,PaIr3,251.0
mp-9383,SrHfN2,156.0
mp-7761,Sb,65.46144402519697
mp-8621,K2PtSe2,28.44758089075951
mp-755018,RbTaO3,106.0
mp-11883,MgIr2,196.3460614755172
mp-569834,LiCu2Sn,74.27261472321186
mp-20329,InAgO2,109.0
mp-867121,LiY2Pt,71.69357878193608
mp-3721,SrHfO3,155.88615752667062
mp-303,BaZn5,47.73448116767973
mp-22367,PdPbO2,83.94944115903215
mp-985592,Li6PS5Cl,27.967179718290645
mp-2348,Zr2Au,119.0
mp-610972,MnGePd,127.3620319318768
mp-601820,Fe3Co,186.98162015139118
mp-1278,Zr2Si,126.20285316313904
mp-16497,ScAlCu2,107.84981115560127
mp-492,TiN,280.93937413147614
mp-21264,OsN2,359.0
mp-27335,NaAlSi,41.31547098874734
mp-760482,F2,2.305929163647058
mp-341,PbF4,30.55956321280846
mp-381,SiRu,248.0924573730694
mp-864940,Mg2PtRh,119.07535656645271
mp-11522,Ni3Sn,162.6926791568358
mp-19970,Li3CuO3,78.0
mp-676310,Ni2SbTe,104.16131445906055
mp-974641,K3Tl,39.0
mp-190,ReO3,243.22969369537068
mp-30418,SnAu5,114.3906678491288
mp-2746,MoC,334.9131837706203
mp-20327,TiP2,130.99355279086078
mp-754515,BaMgGe,32.788559402366474
mp-866154,TiBeIr2,241.25157623151168
mp-865231,LiScTl2,40.437985255138564
mvc-6934,MnO2,193.69610628661098
mp-542106,SbPd2,127.0
mp-777555,MnV2O6,48.58628773019607
mp-7907,Al2ZnSe4,38.08905018375239
mp-775331,LiVO2,134.20341917644024
mp-558137,AlBPbO4,66.71672091946681
mp-866219,HfSnRu2,202.26465471212623
mp-504580,VCuO3,138.22823783602306
mp-19820,TmPb3,50.0
mp-22717,CaIn2Pd,59.35317650942357
mp-9814,Cu3SbSe4,58.4167475108584
mp-8311,Si3NiP4,104.81480807650827
mp-775935,ZrO2,126.70122266902668
mp-7466,CaCu2O3,74.41377956739174
mp-1001788,ZrB6,179.27388186159283
mp-20563,Ba(CoAs)2,69.43026096372952
mp-571499,TaIr,273.6917625902487
mp-23060,Cs2PtI6,8.0
mp-21372,CePRuO,123.0
mp-864919,MgTiRh2,163.01392238913368
mp-775808,MgO,115.0
mp-13572,ScSiPt2,173.34408089251122
mp-768063,V2P2O7,118.69890454802812
mp-3102,TaCuS3,43.29685628394265
mp-1068,CuS2,77.48977616085091
mp-866083,Zr3N2,195.85725995231013
mp-867251,LiZn2Pt,103.44041815499467
mp-752849,Y2Pb2O7,140.979228045681
mp-129,Mo,262.38975286116903
mp-12954,CuBS2,114.22235008132095
mp-776626,LiVF4,53.21173313964977
mp-754812,Al2O3,130.38903972043434
mp-4182,CrAgS2,75.4919523573636
mp-20526,PbS,6.633485649885848
mp-51,Li,13.860513000436551
mp-8458,BaAsPt,68.88562192590018
mp-864898,Na2TlBi,22.624204316853533
mp-545999,AgSbO3,86.23639595602717
mp-13946,Rb2ZrF6,21.943363972946926
mp-556548,Bi(BO2)3,87.41195597531649
mp-865757,YbGaRh2,128.0
mp-12772,Hf2Al,113.21989871414208
mp-2287,SiRh,183.6093777889389
mp-23353,Cu2HgI4,13.634474564839248
mp-864654,Zn2NiRh,156.38789030317332
mvc-5948,MgTi2O4,161.57732332904004
mp-764360,LiVF4,40.10279298570462
mp-570896,Tl2Pd,54.09395869191186
mp-1885,AlIr,229.3084986593757
mp-1326,Nb3Sn,165.19710186240073
mp-6962,Ba(AsPd)2,63.72889661737578
mp-977264,Pm2Mg,39.0
mp-571053,Al5Mo,118.53135344294964
mp-675460,LiTiCl3,35.941554348109925
mp-22956,K2PdCl4,12.69569280535084
mp-573697,CsCl,11.780408560018534
mp-8842,CaSiPd,66.01735851307252
mp-862256,Cu2PdAu,141.1402822441246
mp-865809,TiTc2Sb,212.0
mp-34139,Mn2CrO4,153.05725762031867
mp-28077,PbBr2,1.7917657217408147
mp-865793,LiSc2Rh,85.22227686817345
mp-571122,FeI2,8.931529027621252
mp-35082,BH6N,5.773892360618492
mp-1683,ZrSe3,16.329043594187524
mp-21609,SrCuN,68.03053180403575
mp-867862,SmMgAg2,61.0
mp-1342,BaO,68.35650846399855
mp-35143,BaNbS3,47.63217776215407
mp-2517,Ca2Si,36.71050402926868
mp-11470,Hg2Pt,83.47667636591281
mp-775845,NaCoO2,101.27449580303288
mp-19420,Sr2MgWO6,126.76971325496528
mp-20557,YSiNi,112.1681286936832
mp-600089,CsPbBr3,12.869809228648098
mp-771200,LiCo3O4,142.0
mp-567551,SiC,213.5880353903092
mp-775036,Li2FeO2,111.10842264506522
mp-2741,CaF2,76.54559136565447
mp-780545,Na3VO4,45.37137758395557
mp-557873,SiO2,36.295541772207024
mp-11557,ScRe2,226.0
mp-36699,Ce2Y2O7,144.12097901738008
mp-1357,P3Rh,150.8848450839219
mp-19419,LiFeO2,121.40718655383957
mp-629015,BN,100.56245127881256
mp-16493,YAl2Co,89.22888037463804
mp-2056,Ni3Se2,105.49026959533522
mp-974474,ReBr,121.0
mp-9321,Ba2HfS4,57.60610559517078
mp-777667,LiV2O5,74.19521091473183
mvc-3769,YMoO3,121.71170026467131
mp-140,Ga,49.36633661878896
mp-16343,LiInGe,42.96507701143362
mp-774138,V2O3F,119.78178149384786
mp-1371,Sn3Pd,64.1378893846865
mp-1203,TiO,195.0
mp-1021328,H4C,0.9905521088777232
mp-714961,Ni3O4,143.16844092894368
mp-775001,V3FeO8,6.673697948149201
mp-11247,Li3Au,42.2634298400043
mp-776205,Hf2N2O,173.3432881385794
mp-646824,Ca3Ag8,49.81201839280219
mp-568636,TiCr2,197.62817500829937
mp-973966,LiIn(IO3)4,29.06112718822852
mvc-3489,Y2Fe2O7,166.54448809989955
mp-984721,BeGaCo2,201.0
mp-765545,LiVF3,57.02246682914712
mp-13982,CdCu2GeS4,66.55126944608497
mp-510624,SrFeO3,131.3827469419987
mp-19318,Ag2MoO4,66.92641728236542
mp-3534,Ge2Sb2Te5,23.0
mp-1519,CaTe,35.98909077393668
mp-3032,RbBF4,17.032733996299456
mp-865538,Ti2RePd,191.92383961162238
mp-29750,CsMgBr3,10.691206191613496
mp-10755,TiFeSb,113.55241956246513
mp-648,Na2S,28.06279048579525
mp-29678,AgBiS2,61.407521687381184
mp-29352,Ba2PdO3,86.21364608559091
mp-772598,MnO2,33.0
mp-258,ZrV2,140.20104388212866
mp-1865,UN,218.0
mp-1779,YbTe,39.6874877546731
mp-34688,TiO2,181.9966232372929
mp-997006,AgPtO2,123.0
mp-675025,SbRhO4,188.0
mp-1081,V3S4,98.16222095315383
mp-546794,SiO2,27.29205458835464
mp-640024,HfInNi2,144.0
mp-21467,TiCo2Sn,168.18281506686301
mp-643063,NbSe2,23.0
mp-20432,Fe2Ge,137.8183595629162
mp-6999,ScPS4,7.917623224816339
mp-22896,LaCl3,31.58036740133996
mp-30999,CuCl2,7.404334597968838
mp-2469,CdS,52.92445029157594
mp-16718,Al6Tc,107.0
mp-571247,Al3Mo,135.5239290776089
mp-32311,Re2NiO8,15.0223640186964
mp-10255,Nb3B4,273.9442218478777
mp-22888,CaBr2,20.73258961966483
mp-19407,MnWO4,127.36968888986807
mp-30852,TiPt8,241.60238281735832
mp-3519,ZrSO,130.14857314559856
mp-762920,FeOF,93.52713169484899
mp-4533,Na2SiO3,61.9816822300465
mp-12773,Zr2Al,100.11249909224495
mp-865484,V2CrRe,250.9295069570333
mp-4364,NbGaCo2,194.11775478580586
mvc-6281,Zn(CuO2)2,103.03648193181948
mp-1009078,CoN,304.70012095037015
mp-1029448,Li5OsN4,69.59329270562367
mp-126,Pt,243.72306728191413
mp-20841,Ba2CaIrO6,108.56571093330702
mp-978508,Si3Os,165.75152323310138
mp-7812,GeO2,23.388865184673833
mp-978493,SiSnO3,43.0
mp-581733,Zr4CuP,119.85035172239357
mp-5163,LaRhO3,173.20020744597943
mp-983063,PmSmHg2,57.0
mp-649479,Ca5(InSb3)2,35.57674596293862
mp-975906,LiAl3,62.94339004207265
mp-13801,Tl2Pt2O7,168.42814327650052
mp-10189,LiTiTe2,37.9990885757656
mp-867928,ScGaRh2,161.12572564371
mp-865165,HfScCo2,130.19166895988965
mp-5756,Cu3PSe4,63.89667643927913
mp-1120,Mo3Ir,288.0
mp-756132,Cu(SbO2)2,21.392980838484704
